movieId,predicted_rating,n_neighbor_votes,title,genres,release_year,mean_rating,rating_count,bayesian_rating
6688,3.5,1.0,Autumn Spring (Babí léto),Comedy|Drama,2001,3.5,1,3.5014
6715,3.5,1.0,Children of the Night,Horror,1991,3.5,1,3.5014
6724,3.5,1.0,Paper Moon,Comedy|Crime|Drama,1973,3.6,5,3.5344
6765,3.5,1.0,Under the Tuscan Sun,Comedy|Drama|Romance,2003,3.2778,9,3.3956
6770,3.5,1.0,My Life Without Me,Drama|Romance,2003,3.5,2,3.5013
6783,3.5,1.0,"Rules of the Game, The (La règle du jeu)",Comedy|Drama,1939,3.5,3,3.5012
6852,3.5,1.0,In Cold Blood,Crime|Drama,1967,3.625,4,3.5368
6862,3.5,1.0,Out of Time,Crime|Drama|Thriller,2003,3.5,2,3.5013
6911,3.5,1.0,"Jolson Story, The",Musical,1946,3.5,1,3.5014
6912,3.5,1.0,You'll Never Get Rich,Comedy|Musical|Romance,1941,3.5,1,3.5014
6945,3.5,1.0,My Architect: A Son's Journey,Documentary,2003,4.25,2,3.6263
6950,3.5,1.0,"Missing, The",Adventure|Thriller|Western,2003,3.6667,3,3.5397
6962,3.5,1.0,OT: Our Town,Documentary,2002,3.5,1,3.5014
6965,3.5,1.0,Journeys with George,Documentary,2002,3.5,1,3.5014
6966,3.5,1.0,Darkman,Action|Crime|Fantasy|Sci-Fi|Thriller,1990,3.8333,3,3.5781
6970,3.5,1.0,Desk Set,Comedy|Romance,1957,3.75,2,3.543
6978,3.5,1.0,Slacker,Comedy|Drama,1991,3.25,4,3.4297
6982,3.5,1.0,Forbidden Games (Jeux interdits),Drama|War,1952,3.5,1,3.5014
6987,3.5,1.0,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",Crime|Fantasy|Horror,1920,3.8571,7,3.648
6990,3.5,1.0,The Great Train Robbery,Action|Adventure|Comedy|Crime|Drama,1978,3.5,1,3.5014
7001,3.5,1.0,Invasion of the Body Snatchers,Horror|Mystery|Sci-Fi|Thriller,1978,3.75,6,3.5947
7007,3.5,1.0,"Last Boy Scout, The",Action|Comedy|Crime|Drama|Thriller,1991,3.5,8,3.5009
7009,3.5,1.0,Lorenzo's Oil,Drama,1992,3.3333,3,3.4627
7050,3.5,1.0,Follow the Fleet,Comedy|Musical|Romance,1936,3.75,2,3.543
7054,3.5,1.0,Little Women,Drama,1949,3.5,2,3.5013
7057,3.5,1.0,"Midsummer Night's Dream, A",Comedy|Fantasy|Romance,1935,3.5,1,3.5014
7058,3.5,1.0,Life with Father,Comedy,1947,3.5,1,3.5014
7060,3.5,1.0,Jesus Christ Superstar,Drama|Musical,1973,4.0,3,3.6166
7069,3.5,1.0,"Macbeth (a.k.a. Tragedy of Macbeth, The)",Drama,1971,3.5,4,3.5011
7074,3.5,1.0,"Navigator, The",Comedy,1924,3.5,1,3.5014
7075,3.5,1.0,"Court Jester, The",Adventure|Comedy|Musical,1956,3.5,1,3.5014
7080,3.5,1.0,42nd Street,Drama|Musical|Romance,1933,4.0,3,3.6166
7082,3.5,1.0,That Touch of Mink,Comedy|Romance,1962,3.75,2,3.543
7085,3.5,1.0,Send Me No Flowers,Comedy|Romance,1964,3.25,2,3.4596
7086,3.5,1.0,Pygmalion,Comedy|Drama,1938,3.5,1,3.5014
7092,3.5,1.0,Anna Karenina,Drama|Romance,1935,3.5,2,3.5013
7093,3.5,1.0,"Front Page, The",Comedy,1974,3.75,2,3.543
7116,3.5,1.0,Diabolique (Les diaboliques),Horror|Mystery|Thriller,1955,3.125,4,3.394
7164,3.5,1.0,Peter Pan,Action|Adventure|Children|Fantasy,2003,3.0833,6,3.3447
7177,3.5,1.0,Osama,Drama,2003,3.5,1,3.5014
7190,3.5,1.0,Jane Eyre,Drama,1970,3.5,1,3.5014
7208,3.5,1.0,Dr. Jekyll and Mr. Hyde,Drama|Horror,1941,3.75,2,3.543
7211,3.5,1.0,People Will Talk,Comedy|Romance,1951,3.5,1,3.5014
7215,3.5,1.0,To Have and Have Not,Adventure|Drama|Romance|Thriller|War,1944,3.5,4,3.5011
7216,3.5,1.0,High Sierra,Crime|Drama|Film-Noir|Thriller,1941,4.1667,3,3.6551
7297,3.5,1.0,Kitchen Stories (Salmer fra kjøkkenet),Comedy|Drama,2003,3.6667,3,3.5397
7301,3.5,1.0,Diary of a Country Priest (Journal d'un curé de campagne),Drama,1951,3.5,3,3.5012
7303,3.5,1.0,The Diary of Anne Frank,Drama|War,1959,4.0,4,3.644
7321,3.5,1.0,Twisted,Thriller,2004,2.75,2,3.3763
7326,3.5,1.0,"Reckoning, The",Crime|Drama,2004,3.5,1,3.5014
7357,3.5,1.0,Peyton Place,Drama|Romance,1957,3.5,1,3.5014
7368,3.5,1.0,Never Die Alone,Crime|Drama|Thriller,2004,3.5,1,3.5014
7377,3.5,1.0,"United States of Leland, The",Crime|Drama,2003,3.5,1,3.5014
7443,3.5,1.0,This So-Called Disaster,Documentary,2003,3.5,1,3.5014
7481,3.5,1.0,Enemy Mine,Adventure|Drama|Sci-Fi,1985,4.0,4,3.644
7541,3.5,1.0,100 Girls,Comedy|Romance,2000,3.25,4,3.4297
7579,3.5,1.0,Pride and Prejudice,Comedy|Drama|Romance,1940,3.6667,3,3.5397
7581,3.5,1.0,"Fountainhead, The",Drama,1949,3.25,2,3.4596
7647,3.5,1.0,Noises Off...,Comedy,1992,3.75,2,3.543
7657,3.5,1.0,Versus,Action|Comedy|Fantasy|Horror,2000,3.75,2,3.543
7702,3.5,1.0,"Bells of St. Mary's, The",Drama,1945,3.5,1,3.5014
7716,3.5,1.0,"Lonely Guy, The",Comedy,1984,3.5,1,3.5014
7753,3.5,1.0,Tuesdays with Morrie,Drama,1999,3.5,2,3.5013
7772,3.5,1.0,Undercurrent,Film-Noir|Thriller,1946,3.5,1,3.5014
7812,3.5,1.0,Babylon 5: Thirdspace,Drama|Sci-Fi,1998,3.6667,3,3.5397
7826,3.5,1.0,"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,1947,3.5,1,3.5014
7831,3.5,1.0,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,1939,3.5,1,3.5014
7832,3.5,1.0,"Thin Man Goes Home, The",Comedy|Crime|Mystery,1945,3.5,1,3.5014
7833,3.5,1.0,Shadow of the Thin Man,Comedy|Crime|Mystery,1941,3.5,1,3.5014
7835,3.5,1.0,Song of the Thin Man,Comedy|Crime|Drama|Musical|Mystery|Romance,1947,3.5,1,3.5014
7839,3.5,1.0,Love Crazy,Comedy,1941,3.5,1,3.5014
7883,3.5,1.0,I Walked with a Zombie,Drama|Horror,1943,2.0,2,3.2513
7888,3.5,1.0,How to Succeed in Business Without Really Trying,Comedy|Musical,1967,4.25,2,3.6263
7895,3.5,1.0,Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,1974,3.5,2,3.5013
7896,3.5,1.0,Ride the High Country,Adventure|Drama|Western,1962,3.5,1,3.5014
7982,3.5,1.0,"Tale of Two Sisters, A (Janghwa, Hongryeon)",Drama|Horror|Mystery|Thriller,2003,3.25,4,3.4297
8008,3.5,1.0,Brigadoon,Fantasy|Musical|Romance,1954,4.0,3,3.6166
8094,3.5,1.0,Bad Day at Black Rock,Drama|Thriller|Western,1955,3.5,1,3.5014
8128,3.5,1.0,Au revoir les enfants,Drama,1987,4.1,5,3.701
8131,3.5,1.0,Pursuit of Happiness,Comedy|Romance,2001,3.5,1,3.5014
8142,3.5,1.0,Dead or Alive: Hanzaisha,Action|Crime,1999,4.25,2,3.6263
8232,3.5,1.0,I Love You Again,Comedy|Drama,1940,3.5,1,3.5014
8275,3.5,1.0,College,Comedy,1927,3.5,1,3.5014
8293,3.5,1.0,Used People,Comedy|Drama,1992,3.5,1,3.5014
8302,3.5,1.0,"Front Page, The",Comedy|Drama|Romance,1931,3.5,1,3.5014
8336,3.5,1.0,"Major and the Minor, The",Comedy|Romance,1942,3.5,1,3.5014
8341,3.5,1.0,Oliver Twist,Adventure|Crime|Drama,1948,3.8333,3,3.5781
8410,3.5,1.0,Suddenly,Crime|Drama|Film-Noir,1954,3.5,1,3.5014
8458,3.5,1.0,To Each His Own,Drama,1946,3.5,1,3.5014
8459,3.5,1.0,"Heiress, The",Drama|Romance,1949,3.5,1,3.5014
8461,3.5,1.0,Dragon Seed,Drama|War,1944,3.5,1,3.5014
8465,3.5,1.0,Johnny Eager,Crime|Drama|Film-Noir|Romance,1942,3.5,1,3.5014
8482,3.5,1.0,"Picture of Dorian Gray, The",Drama|Fantasy|Horror,1945,2.0,2,3.2513
8492,3.5,1.0,"Christmas Carol, A (Scrooge)",Drama|Fantasy,1951,3.25,2,3.4596
8518,3.5,1.0,Anna Christie,Drama,1930,3.5,1,3.5014
8521,3.5,1.0,Dr. Jekyll and Mr. Hyde,Drama|Horror,1931,2.0,2,3.2513
8534,3.5,1.0,Two Brothers (Deux frères),Adventure|Children|Drama,2004,3.5,1,3.5014
8578,3.5,1.0,Undead,Action|Comedy|Horror|Sci-Fi,2003,3.25,2,3.4596
8591,3.5,1.0,"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,1984,3.5,1,3.5014
8600,3.5,1.0,Angels with Dirty Faces,Crime|Drama|Film-Noir|Thriller,1938,3.75,2,3.543
8609,3.5,1.0,Our Hospitality,Comedy,1923,3.25,2,3.4596
8610,3.5,1.0,All of Me,Comedy|Fantasy,1984,2.5,2,3.3346
8611,3.5,1.0,"Farmer's Daughter, The",Comedy,1947,3.5,1,3.5014
8650,3.5,1.0,Long Day's Journey Into Night,Drama,1962,3.5,1,3.5014
8667,3.5,1.0,A Home at the End of the World,Drama|Romance,2004,3.5,1,3.5014
8684,3.5,1.0,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure|Drama,1956,3.5,1,3.5014
8730,3.5,1.0,To End All Wars,Action|Drama|War,2001,4.0,2,3.5846
8753,3.5,1.0,Unprecedented: The 2000 Presidential Election,Documentary,2002,3.5,1,3.5014
8774,3.5,1.0,Sherlock Holmes: The Woman in Green,Mystery,1945,3.5,1,3.5014
8778,3.5,1.0,Sherlock Holmes: Dressed to Kill,Crime|Mystery,1946,3.75,2,3.543
8813,3.5,1.0,We Don't Live Here Anymore,Drama,2004,4.0,2,3.5846
8831,3.5,1.0,Suspect Zero,Crime|Thriller,2004,3.5,1,3.5014
8906,3.5,1.0,Cannibal Holocaust,Horror,1980,2.6667,3,3.3089
8920,3.5,1.0,"Country Girl, The",Drama,1954,3.5,1,3.5014
8921,3.5,1.0,"Rose Tattoo, The",Drama|Romance,1955,3.5,1,3.5014
8989,3.5,1.0,Damn Yankees!,Comedy|Musical,1958,3.5,1,3.5014
25795,3.5,1.0,Dinner at Eight,Comedy|Drama|Romance,1933,3.5,1,3.5014
25826,3.5,1.0,Libeled Lady,Comedy|Romance,1936,3.5,1,3.5014
25827,3.5,1.0,Mr. Deeds Goes to Town,Comedy|Romance,1936,3.5,2,3.5013
25870,3.5,1.0,Here Comes Mr. Jordan,Comedy|Fantasy|Romance,1941,3.5,1,3.5014
25937,3.5,1.0,Easter Parade,Musical|Romance,1948,3.3333,3,3.4627
25940,3.5,1.0,"Lady from Shanghai, The",Drama|Film-Noir|Mystery,1947,3.5,1,3.5014
25996,3.5,1.0,"Star Is Born, A",Drama|Musical,1954,3.5,1,3.5014
25999,3.5,1.0,The Wild One,Drama,1953,3.5,1,3.5014
26084,3.5,1.0,"Music Man, The",Children|Comedy|Musical|Romance,1962,3.9,5,3.6344
26151,3.5,1.0,Au Hasard Balthazar,Crime|Drama,1966,3.5,2,3.5013
26159,3.5,1.0,Tokyo Drifter (Tôkyô nagaremono),Action|Crime|Drama,1966,3.75,2,3.543
26386,3.5,1.0,High Anxiety,Comedy|Thriller,1977,3.5,1,3.5014
26523,3.5,1.0,"Silent Night, Deadly Night",Horror|Thriller,1984,3.5,1,3.5014
26547,3.5,1.0,Police Story (Ging chaat goo si),Action|Comedy|Crime|Thriller,1985,4.25,2,3.6263
26649,3.5,1.0,Lonesome Dove,Adventure|Drama|Western,1989,3.75,2,3.543
26729,3.5,1.0,Hearts of Darkness: A Filmmakers Apocalypse,Documentary,1991,3.8,5,3.601
26861,3.5,1.0,Freaked,Comedy|Sci-Fi,1993,3.5,1,3.5014
27002,3.5,1.0,From the Earth to the Moon,Action|Documentary|Drama|Thriller,1998,3.5,1,3.5014
27020,3.5,1.0,Gia,Drama|Romance,1998,3.4,5,3.4677
27408,3.5,1.0,Ripley's Game,Drama|Thriller,2002,3.3333,3,3.4627
27722,3.5,1.0,Last Life in the Universe (Ruang rak noi nid mahasan),Drama|Romance,2003,4.1667,3,3.6551
27815,3.5,1.0,"Chorus, The (Choristes, Les)",Drama,2004,3.9091,11,3.715
27829,3.5,1.0,Slasher,Documentary,2004,3.5,1,3.5014
27865,3.5,1.0,Azumi,Action|Adventure|Drama|Thriller,2003,2.75,2,3.3763
30846,3.5,1.0,"Assassination of Richard Nixon, The",Crime|Drama|Thriller,2004,3.5,2,3.5013
30898,3.5,1.0,"Upside of Anger, The",Comedy|Drama|Romance,2005,3.1667,3,3.4243
31193,3.5,1.0,"Many Adventures of Winnie the Pooh, The",Animation|Children|Musical,1977,3.5,1,3.5014
31260,3.5,1.0,Boys Town,Drama,1938,3.5,1,3.5014
31664,3.5,1.0,Gorgeous (Boh lee chun),Action|Comedy|Romance,1999,3.5,1,3.5014
31694,3.5,1.0,Bride & Prejudice,Comedy|Musical|Romance,2004,3.25,2,3.4596
31700,3.5,1.0,Because of Winn-Dixie,Children|Comedy|Drama,2005,3.1667,3,3.4243
31804,3.5,1.0,Night Watch (Nochnoy dozor),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2004,3.25,4,3.4297
32213,3.5,1.0,Cube Zero,Horror|Mystery|Sci-Fi|Thriller,2004,2.6667,3,3.3089
32294,3.5,1.0,Milk and Honey,Drama,2003,3.5,1,3.5014
32387,3.5,1.0,"Sword of Doom, The (Dai-bosatsu tôge)",Action|Drama,1966,4.25,2,3.6263
33171,3.5,1.0,Mysterious Skin,Drama|Mystery,2004,2.0,2,3.2513
33435,3.5,1.0,Los Angeles Plays Itself,Documentary,2003,3.5,1,3.5014
33639,3.5,1.0,Mad Hot Ballroom,Children|Documentary,2005,3.3333,3,3.4627
33781,3.5,1.0,Quo Vadis,Drama|Romance,1951,3.0,2,3.418
33903,3.5,1.0,"Edukators, The (Die Fetten Jahre sind vorbei)",Comedy|Crime|Drama|Romance,2004,4.0,5,3.6677
35015,3.5,1.0,Duma,Adventure|Drama,2005,3.5,1,3.5014
36276,3.5,1.0,Hidden (a.k.a. Cache) (Caché),Drama|Mystery|Thriller,2005,2.5,2,3.3346
38095,3.5,1.0,"Bittersweet Life, A (Dalkomhan insaeng)",Action|Crime|Drama,2005,4.1667,3,3.6551
38992,3.5,1.0,Two for the Money,Drama,2005,3.5,1,3.5014
39446,3.5,1.0,Saw II,Horror|Thriller,2005,2.8077,13,3.1094
40414,3.5,1.0,Joyeux Noël (Merry Christmas),Drama|War,2005,3.7,5,3.5677
41627,3.5,1.0,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu),Action|Drama,1967,3.5,1,3.5014
41863,3.5,1.0,"Three Burials of Melquiades Estrada, The",Adventure|Crime|Drama,2006,4.0,5,3.6677
42740,3.5,1.0,Looking for Comedy in the Muslim World,Comedy,2005,3.5,1,3.5014
43333,3.5,1.0,Water,Drama|Romance,2005,3.5,1,3.5014
43549,3.5,1.0,Helter Skelter,Action|Crime|Drama|Horror,2004,3.5,1,3.5014
44511,3.5,1.0,Unknown White Male,Documentary,2005,3.5,1,3.5014
44555,3.5,1.0,"Lives of Others, The (Das leben der Anderen)",Drama|Romance|Thriller,2006,4.1176,34,3.9776
46062,3.5,1.0,High School Musical,Children|Comedy|Drama|Musical|Romance,2006,2.0,3,3.1551
46948,3.5,1.0,Monster House,Animation|Children|Fantasy|Mystery,2006,3.1111,9,3.3166
47465,3.5,1.0,Tideland,Drama|Fantasy|Thriller,2005,3.0,3,3.3858
47721,3.5,1.0,"Red Balloon, The (Ballon rouge, Le)",Children|Fantasy,1956,3.5,1,3.5014
48082,3.5,1.0,"Science of Sleep, The (La science des rêves)",Comedy|Drama|Fantasy|Romance,2006,3.8636,11,3.6912
49284,3.5,1.0,10 Items or Less,Comedy|Drama|Romance,2006,2.6667,3,3.3089
49347,3.5,1.0,Fast Food Nation,Drama,2006,3.8333,3,3.5781
49524,3.5,1.0,"Nativity Story, The",Drama,2006,3.5,2,3.5013
50160,3.5,1.0,Miss Potter,Drama,2006,3.75,2,3.543
50514,3.5,1.0,After the Wedding (Efter brylluppet),Drama,2006,3.5,1,3.5014
51498,3.5,1.0,2001 Maniacs,Comedy|Horror,2005,3.25,2,3.4596
53921,3.5,1.0,"Mighty Heart, A",Drama|Thriller,2007,3.5,1,3.5014
54185,3.5,1.0,Manufactured Landscapes,Documentary,2006,3.75,2,3.543
54734,3.5,1.0,Sydney White,Comedy,2007,2.5,2,3.3346
54785,3.5,1.0,Halloween,Horror,2007,3.25,4,3.4297
55442,3.5,1.0,Persepolis,Animation|Drama,2007,4.1818,11,3.8579
56012,3.5,1.0,"Evening with Kevin Smith 2: Evening Harder, An",Comedy|Documentary,2006,2.75,2,3.3763
56607,3.5,1.0,"Kite Runner, The",Drama,2007,3.3333,3,3.4627
56715,3.5,1.0,Wristcutters: A Love Story,Drama|Fantasy|Romance,2006,4.0,6,3.6885
57274,3.5,1.0,[REC],Drama|Horror|Thriller,2007,4.0625,8,3.7509
57528,3.5,1.0,Rambo (Rambo 4),Action|Drama|Thriller|War,2008,3.2778,9,3.3956
57536,3.5,1.0,Strange Wilderness,Comedy,2008,3.25,2,3.4596
58347,3.5,1.0,Penelope,Comedy|Fantasy|Romance,2006,3.5,4,3.5011
58425,3.5,1.0,Heima,Documentary,2007,4.1667,3,3.6551
59220,3.5,1.0,Outsourced,Comedy|Romance,2006,3.5,1,3.5014
59421,3.5,1.0,What Happens in Vegas...,Comedy|Romance,2008,2.75,8,3.1675
59440,3.5,1.0,Bella,Drama|Romance,2006,3.5,1,3.5014
59604,3.5,1.0,"Girl Next Door, The",Crime|Drama|Horror|Thriller,2007,3.75,2,3.543
59731,3.5,1.0,"Bigger, Stronger, Faster*",Documentary,2008,3.5,1,3.5014
60037,3.5,1.0,"Happening, The",Drama|Sci-Fi|Thriller,2008,3.0,5,3.3344
60538,3.5,1.0,Shrooms,Horror|Thriller,2007,3.5,1,3.5014
61026,3.5,1.0,Red Cliff (Chi bi),Action|Adventure|Drama|War,2008,4.0,3,3.6166
62511,3.5,1.0,"Synecdoche, New York",Comedy|Drama,2008,3.125,4,3.394
63859,3.5,1.0,Bolt,Action|Adventure|Animation|Children|Comedy,2008,3.3889,18,3.4291
64575,3.5,1.0,Doubt,Drama|Mystery,2008,3.3571,7,3.4421
64622,3.5,1.0,"Reader, The",Drama|Romance,2008,3.2143,7,3.3833
64993,3.5,1.0,5 Centimeters per Second (Byôsoku 5 senchimêtoru),Animation|Drama|Romance,2007,3.5,3,3.5012
65126,3.5,1.0,Choke,Comedy|Drama,2008,3.5,3,3.5012
67267,3.5,1.0,Sunshine Cleaning,Comedy|Drama,2008,3.375,4,3.4654
68486,3.5,1.0,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia),Action|Drama|War,2009,4.0,3,3.6166
69251,3.5,1.0,Special,Drama|Fantasy,2006,3.5,1,3.5014
70492,3.5,1.0,Winds of the Wasteland,Western,1936,3.5,1,3.5014
70728,3.5,1.0,Bronson,Action|Comedy|Drama|Thriller,2009,3.8333,3,3.5781
70984,3.5,1.0,Taking Woodstock,Comedy,2009,3.0,3,3.3858
70994,3.5,1.0,Halloween II,Horror|Thriller,2009,3.0,3,3.3858
71057,3.5,1.0,9,Adventure|Animation|Sci-Fi,2009,3.6429,14,3.584
71156,3.5,1.0,"Men Who Stare at Goats, The",Action|Comedy|Drama,2009,3.3889,9,3.4482
71254,3.5,1.0,Gamer,Action|Sci-Fi|Thriller,2009,3.4286,7,3.4715
71327,3.5,1.0,Bright Star,Drama|Romance,2009,3.5,1,3.5014
72479,3.5,1.0,"Messenger, The",Drama|Romance|War,2009,3.5,1,3.5014
72591,3.5,1.0,"Patriot, The",Action|Thriller,1998,3.5,1,3.5014
73268,3.5,1.0,Daybreakers,Action|Drama|Horror|Thriller,2010,3.4167,6,3.4697
73323,3.5,1.0,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)",Action|Crime|Mystery,2009,4.2,5,3.7344
73929,3.5,1.0,Legion,Action|Fantasy|Horror|Thriller,2010,2.8333,3,3.3474
74510,3.5,1.0,"Girl Who Played with Fire, The (Flickan som lekte med elden)",Action|Crime|Drama|Mystery|Thriller,2009,4.25,4,3.7154
74685,3.5,1.0,"Crazies, The",Action|Drama|Horror|Sci-Fi|Thriller,2010,3.375,4,3.4654
78034,3.5,1.0,Cemetery Junction,Comedy|Drama|Romance,2010,3.5,1,3.5014
78116,3.5,1.0,Please Give,Comedy|Drama,2010,3.5,1,3.5014
78266,3.5,1.0,Splice,Horror|Sci-Fi|Thriller,2009,3.5,3,3.5012
79134,3.5,1.0,Grown Ups,Comedy,2010,3.45,10,3.4758
79946,3.5,1.0,"Joneses, The",Comedy|Drama,2009,3.5,1,3.5014
80831,3.5,1.0,Let Me In,Drama|Horror|Mystery,2010,3.8571,7,3.648
80846,3.5,1.0,Devil,Horror|Mystery|Thriller,2010,3.25,2,3.4596
80864,3.5,1.0,You Will Meet a Tall Dark Stranger,Comedy|Romance,2010,3.5,1,3.5014
83374,3.5,1.0,"Warrior's Way, The",Action|Fantasy|Western,2010,3.5,1,3.5014
84414,3.5,1.0,All-Star Superman,Action|Adventure|Animation|Sci-Fi,2011,4.25,2,3.6263
86548,3.5,1.0,Water for Elephants,Drama|Romance,2011,3.375,4,3.4654
89862,3.5,1.0,Bellflower,Action|Drama|Romance,2011,3.5,1,3.5014
90243,3.5,1.0,Three Outlaw Samurai (Sanbiki no samurai),Action|Drama,1964,3.5,1,3.5014
90746,3.5,1.0,"Adventures of Tintin, The",Action|Animation|Mystery|IMAX,2011,3.5,12,3.5007
91126,3.5,1.0,War Horse,Drama|War,2011,3.0,3,3.3858
94677,3.5,1.0,"Dictator, The",Comedy,2012,3.5588,17,3.5376
94833,3.5,1.0,"Pirates! Band of Misfits, The",Adventure|Animation|Children|Comedy,2012,3.3333,3,3.4627
95145,3.5,1.0,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu),Action|Adventure|Animation|Children,1986,3.5,1,3.5014
95147,3.5,1.0,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime),Action|Adventure|Animation|Children,1987,3.25,2,3.4596
95163,3.5,1.0,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken),Action|Adventure|Animation|Children,1988,3.5,1,3.5014
95218,3.5,1.0,First Position,Documentary,2011,3.5,1,3.5014
95497,3.5,1.0,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin),Action|Adventure|Animation,1992,3.75,2,3.543
95508,3.5,1.0,Cleanskin,Crime|Drama|Thriller,2012,3.5,1,3.5014
98124,3.5,1.0,"Batman: The Dark Knight Returns, Part 1",Action|Animation|Sci-Fi,2012,3.9286,7,3.6774
98154,3.5,1.0,Lincoln,Drama|War,2012,4.5,4,3.7868
98230,3.5,1.0,10 Years,Comedy|Drama|Romance,2011,3.5,1,3.5014
103235,3.5,1.0,"Best Offer, The (Migliore offerta, La)",Thriller,2013,4.0,5,3.6677
105211,3.5,1.0,Enough Said,Comedy|Drama|Romance,2013,3.0,2,3.418
105844,3.5,1.0,12 Years a Slave,Drama,2013,3.625,16,3.5775
106839,3.5,1.0,Mandela: Long Walk to Freedom,Drama,2013,3.75,2,3.543
108090,3.5,1.0,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),Action|Adventure|Animation|Children,1996,3.5,1,3.5014
108192,3.5,1.0,Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),Drama,2007,3.5,1,3.5014
111113,3.5,1.0,Neighbors,Comedy,2014,3.2917,12,3.3871
112290,3.5,1.0,Boyhood,Drama,2014,3.8235,17,3.7043
113532,3.5,1.0,"Inbetweeners 2, The",Comedy,2014,3.5,2,3.5013
115680,3.5,1.0,Time Lapse,Crime|Drama|Sci-Fi|Thriller,2014,3.8333,3,3.5781
117176,3.5,1.0,The Theory of Everything,Drama|Romance,2014,3.7059,17,3.6302
118985,3.5,1.0,Big Eyes,Drama,2014,3.75,2,3.543
119141,3.5,1.0,The Interview,Action|Comedy,2014,3.4583,12,3.478
121231,3.5,1.0,It Follows,Horror,2014,4.125,4,3.6797
128736,3.5,1.0,I'm Here,Drama,2010,3.5,1,3.5014
129659,3.5,1.0,"McFarland, USA",Drama,2015,3.5,1,3.5014
132362,3.5,1.0,Patlabor 2: The Movie,Action|Animation|Sci-Fi,1993,3.5,1,3.5014
134859,3.5,1.0,The Wolfpack,Documentary,2015,3.5,1,3.5014
135456,3.5,1.0,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Action|Animation|Crime|Sci-Fi,2005,3.25,2,3.4596
135787,3.5,1.0,Bruce Lee: A Warrior's Journey,Documentary,2000,3.5,1,3.5014
138208,3.5,1.0,The Walk,Adventure|Drama|Thriller,2015,3.0,2,3.418
138210,3.5,1.0,13 Hours,Drama,2016,3.3,5,3.4344
151781,3.5,1.0,Ghost in the Shell: Solid State Society,Action|Animation|Crime|Sci-Fi|Thriller,2006,3.5,1,3.5014
158783,3.5,1.0,The Handmaiden,Drama|Romance|Thriller,2016,2.6667,3,3.3089
164909,3.5,1.0,La La Land,Comedy|Drama|Romance,2016,3.3889,9,3.4482
176419,3.5,1.0,Mother!,Drama|Horror|Mystery|Thriller,2017,3.25,2,3.4596
178129,3.5,1.0,Adventures in Plymptoons!,Documentary,2011,3.5,1,3.5014
179053,3.5,1.0,2048: Nowhere to Run,Sci-Fi|Thriller,2017,3.5,1,3.5014
181315,3.5,1.0,Phantom Thread,Drama|Romance,2017,3.5,1,3.5014
3327,3.497,3.0,Beyond the Mat,Documentary,1999,3.7,5,3.5677
3676,3.497,2.0,Eraserhead,Drama|Horror,1977,3.75,10,3.6258
27882,3.496,2.0,Riding Giants,Documentary,2004,4.0,4,3.644
4976,3.495,2.0,Iris,Drama,2001,3.875,4,3.6083
1011,3.493,2.0,Herbie Rides Again,Children|Comedy|Fantasy|Romance,1974,2.9375,8,3.2509
952,3.487,3.0,Around the World in 80 Days,Adventure|Comedy,1956,3.625,12,3.5689
14,3.487,2.0,Nixon,Drama,1995,3.8333,18,3.7148
1941,3.487,2.0,Hamlet,Drama,1948,3.5,2,3.5013
3035,3.479,2.0,Mister Roberts,Comedy|Drama|War,1955,3.8182,11,3.6674
3088,3.479,2.0,Harvey,Comedy|Fantasy,1950,3.8333,12,3.6825
2524,3.478,2.0,"Towering Inferno, The",Action|Adventure|Drama|Thriller,1974,3.2222,9,3.3692
51884,3.478,2.0,"Namesake, The",Drama|Romance,2006,3.6667,3,3.5397
3723,3.476,3.0,Hamlet,Drama,1990,3.8,5,3.601
1693,3.468,4.0,Amistad,Drama|Mystery,1997,3.5,19,3.5005
1077,3.467,3.0,Sleeper,Comedy|Sci-Fi,1973,3.75,28,3.6846
1185,3.465,2.0,My Left Foot,Drama,1989,3.95,10,3.7258
1189,3.465,2.0,"Thin Blue Line, The",Documentary,1988,4.0,11,3.7627
1959,3.465,2.0,Out of Africa,Drama|Romance,1985,3.6667,15,3.6006
4292,3.465,2.0,Norma Rae,Drama,1979,3.5,2,3.5013
