neighbor_userId,cosine_sim,movieId,title,user414_rating,neighbor_rating
474,0.475531839889795,903,Vertigo,5.0,4.5
474,0.475531839889795,904,Rear Window,5.0,4.0
474,0.475531839889795,908,North by Northwest,4.0,3.5
474,0.475531839889795,909,"Apartment, The",4.0,4.0
474,0.475531839889795,910,Some Like It Hot,5.0,4.0
474,0.475531839889795,912,Casablanca,5.0,5.0
474,0.475531839889795,913,"Maltese Falcon, The",4.0,4.0
474,0.475531839889795,915,Sabrina,4.0,4.0
474,0.475531839889795,916,Roman Holiday,5.0,4.0
474,0.475531839889795,919,"Wizard of Oz, The",4.0,4.5
474,0.475531839889795,923,Citizen Kane,5.0,4.5
474,0.475531839889795,924,2001: A Space Odyssey,5.0,4.0
474,0.475531839889795,933,To Catch a Thief,4.0,3.5
474,0.475531839889795,950,"Thin Man, The",2.5,4.0
474,0.475531839889795,951,His Girl Friday,4.0,4.5
474,0.475531839889795,953,It's a Wonderful Life,5.0,3.5
474,0.475531839889795,968,Night of the Living Dead,4.0,4.0
474,0.475531839889795,969,"African Queen, The",4.0,5.0
474,0.475531839889795,973,Meet John Doe,4.0,3.5
474,0.475531839889795,991,Michael Collins,4.0,3.0
474,0.475531839889795,994,Big Night,4.0,3.5
474,0.475531839889795,1007,"Apple Dumpling Gang, The",2.0,2.0
474,0.475531839889795,1010,"Love Bug, The",2.0,3.0
474,0.475531839889795,1013,"Parent Trap, The",3.0,3.0
474,0.475531839889795,1016,"Shaggy Dog, The",3.0,3.0
474,0.475531839889795,1022,Cinderella,4.0,4.0
474,0.475531839889795,1023,Winnie the Pooh and the Blustery Day,4.0,3.0
474,0.475531839889795,1025,"Sword in the Stone, The",4.0,3.0
474,0.475531839889795,1027,Robin Hood: Prince of Thieves,4.0,2.5
474,0.475531839889795,1028,Mary Poppins,4.0,3.0
474,0.475531839889795,1029,Dumbo,4.0,3.0
474,0.475531839889795,1030,Pete's Dragon,2.0,2.0
474,0.475531839889795,1032,Alice in Wonderland,4.0,2.0
474,0.475531839889795,1033,"Fox and the Hound, The",3.0,4.5
474,0.475531839889795,1035,"Sound of Music, The",5.0,5.0
474,0.475531839889795,1036,Die Hard,5.0,3.0
474,0.475531839889795,1042,That Thing You Do!,3.0,4.5
474,0.475531839889795,1059,William Shakespeare's Romeo + Juliet,4.0,4.5
474,0.475531839889795,1073,Willy Wonka & the Chocolate Factory,4.0,3.5
474,0.475531839889795,1079,"Fish Called Wanda, A",5.0,4.5
474,0.475531839889795,1080,Monty Python's Life of Brian,5.0,3.0
474,0.475531839889795,1084,Bonnie and Clyde,3.0,3.5
474,0.475531839889795,1088,Dirty Dancing,3.0,3.5
474,0.475531839889795,1089,Reservoir Dogs,5.0,4.0
474,0.475531839889795,1090,Platoon,5.0,3.5
474,0.475531839889795,1091,Weekend at Bernie's,2.0,2.0
474,0.475531839889795,1093,"Doors, The",3.0,3.0
474,0.475531839889795,1097,E.T. the Extra-Terrestrial,4.0,4.0
474,0.475531839889795,1101,Top Gun,5.0,3.5
474,0.475531839889795,1103,Rebel Without a Cause,5.0,4.0
474,0.475531839889795,1104,"Streetcar Named Desire, A",4.0,4.0
474,0.475531839889795,1135,Private Benjamin,3.0,2.0
474,0.475531839889795,1136,Monty Python and the Holy Grail,5.0,4.5
474,0.475531839889795,1148,Wallace & Gromit: The Wrong Trousers,5.0,4.0
474,0.475531839889795,1171,Bob Roberts,2.0,4.0
474,0.475531839889795,1172,Cinema Paradiso (Nuovo cinema Paradiso),4.0,3.0
474,0.475531839889795,1178,Paths of Glory,4.0,3.5
474,0.475531839889795,1187,Passion Fish,2.0,4.0
474,0.475531839889795,1188,Strictly Ballroom,4.0,5.0
474,0.475531839889795,1193,One Flew Over the Cuckoo's Nest,4.0,3.5
474,0.475531839889795,1196,Star Wars: Episode V - The Empire Strikes Back,5.0,5.0
474,0.475531839889795,1197,"Princess Bride, The",5.0,4.5
474,0.475531839889795,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),5.0,4.0
474,0.475531839889795,1199,Brazil,5.0,3.0
474,0.475531839889795,1200,Aliens,5.0,3.5
474,0.475531839889795,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",5.0,3.5
474,0.475531839889795,1204,Lawrence of Arabia,5.0,4.0
474,0.475531839889795,1206,"Clockwork Orange, A",5.0,3.5
474,0.475531839889795,1207,To Kill a Mockingbird,5.0,4.0
474,0.475531839889795,1208,Apocalypse Now,5.0,3.5
474,0.475531839889795,1210,Star Wars: Episode VI - Return of the Jedi,5.0,4.0
474,0.475531839889795,1213,Goodfellas,5.0,3.5
474,0.475531839889795,1214,Alien,5.0,4.0
474,0.475531839889795,1217,Ran,5.0,4.0
474,0.475531839889795,1220,"Blues Brothers, The",5.0,3.0
474,0.475531839889795,1221,"Godfather: Part II, The",5.0,5.0
474,0.475531839889795,1222,Full Metal Jacket,5.0,4.0
474,0.475531839889795,1223,"Grand Day Out with Wallace and Gromit, A",5.0,4.5
474,0.475531839889795,1224,Henry V,4.0,4.0
474,0.475531839889795,1225,Amadeus,5.0,4.5
474,0.475531839889795,1228,Raging Bull,4.0,3.0
474,0.475531839889795,1231,"Right Stuff, The",5.0,4.0
474,0.475531839889795,1233,"Boot, Das (Boat, The)",5.0,3.5
474,0.475531839889795,1234,"Sting, The",5.0,4.0
474,0.475531839889795,1235,Harold and Maude,4.0,4.0
474,0.475531839889795,1240,"Terminator, The",5.0,4.0
474,0.475531839889795,1242,Glory,4.0,4.5
474,0.475531839889795,1243,Rosencrantz and Guildenstern Are Dead,5.0,4.0
474,0.475531839889795,1246,Dead Poets Society,4.0,4.5
474,0.475531839889795,1247,"Graduate, The",5.0,5.0
474,0.475531839889795,1249,"Femme Nikita, La (Nikita)",5.0,3.5
474,0.475531839889795,1250,"Bridge on the River Kwai, The",5.0,4.0
474,0.475531839889795,1252,Chinatown,5.0,4.0
474,0.475531839889795,1257,Better Off Dead...,5.0,3.0
474,0.475531839889795,1259,Stand by Me,5.0,4.0
474,0.475531839889795,1262,"Great Escape, The",5.0,4.0
474,0.475531839889795,1263,"Deer Hunter, The",4.0,3.0
474,0.475531839889795,1265,Groundhog Day,4.0,3.0
474,0.475531839889795,1266,Unforgiven,5.0,4.0
474,0.475531839889795,1267,"Manchurian Candidate, The",4.0,4.0
474,0.475531839889795,1270,Back to the Future,5.0,4.5
474,0.475531839889795,1271,Fried Green Tomatoes,2.0,3.0
474,0.475531839889795,1272,Patton,4.0,4.0
474,0.475531839889795,1274,Akira,4.0,2.0
474,0.475531839889795,1276,Cool Hand Luke,5.0,3.5
474,0.475531839889795,1278,Young Frankenstein,4.0,4.0
474,0.475531839889795,1282,Fantasia,5.0,3.0
474,0.475531839889795,1285,Heathers,5.0,4.0
474,0.475531839889795,1288,This Is Spinal Tap,3.0,4.0
474,0.475531839889795,1290,Some Kind of Wonderful,5.0,3.0
474,0.475531839889795,1291,Indiana Jones and the Last Crusade,4.0,4.0
474,0.475531839889795,1293,Gandhi,3.0,4.0
474,0.475531839889795,1297,Real Genius,5.0,2.0
474,0.475531839889795,1299,"Killing Fields, The",5.0,3.5
474,0.475531839889795,1302,Field of Dreams,4.0,3.5
474,0.475531839889795,1303,"Man Who Would Be King, The",4.0,4.0
474,0.475531839889795,1304,Butch Cassidy and the Sundance Kid,5.0,3.5
474,0.475531839889795,1307,When Harry Met Sally...,4.0,5.0
474,0.475531839889795,1343,Cape Fear,4.0,4.5
474,0.475531839889795,1344,Cape Fear,3.5,4.5
474,0.475531839889795,1356,Star Trek: First Contact,3.0,5.0
474,0.475531839889795,1357,Shine,4.0,3.5
474,0.475531839889795,1358,Sling Blade,4.0,4.5
474,0.475531839889795,1371,Star Trek: The Motion Picture,3.0,2.0
474,0.475531839889795,1372,Star Trek VI: The Undiscovered Country,3.0,4.5
474,0.475531839889795,1374,Star Trek II: The Wrath of Khan,4.0,4.0
474,0.475531839889795,1375,Star Trek III: The Search for Spock,3.0,3.5
474,0.475531839889795,1376,Star Trek IV: The Voyage Home,3.0,4.0
474,0.475531839889795,1377,Batman Returns,4.0,2.0
474,0.475531839889795,1378,Young Guns,4.0,3.0
474,0.475531839889795,1379,Young Guns II,3.0,2.0
474,0.475531839889795,1380,Grease,3.0,4.0
474,0.475531839889795,1387,Jaws,4.0,4.5
474,0.475531839889795,1393,Jerry Maguire,4.0,4.5
474,0.475531839889795,1394,Raising Arizona,5.0,4.5
474,0.475531839889795,1396,Sneakers,4.0,4.0
474,0.475531839889795,1399,Marvin's Room,3.0,3.5
474,0.475531839889795,1407,Scream,4.0,4.0
474,0.475531839889795,1408,"Last of the Mohicans, The",5.0,4.0
474,0.475531839889795,1441,Benny & Joon,3.0,3.0
474,0.475531839889795,1466,Donnie Brasco,3.0,4.0
474,0.475531839889795,1485,Liar Liar,3.0,3.0
474,0.475531839889795,1488,"Devil's Own, The",3.0,1.0
474,0.475531839889795,1500,Grosse Pointe Blank,5.0,4.0
474,0.475531839889795,1513,Romy and Michele's High School Reunion,3.0,3.0
474,0.475531839889795,1515,Volcano,2.0,1.5
474,0.475531839889795,1517,Austin Powers: International Man of Mystery,5.0,3.5
474,0.475531839889795,1544,"Lost World: Jurassic Park, The",2.0,1.0
474,0.475531839889795,1552,Con Air,3.0,3.5
474,0.475531839889795,1569,My Best Friend's Wedding,4.0,4.0
474,0.475531839889795,1573,Face/Off,3.0,4.5
474,0.475531839889795,1580,Men in Black (a.k.a. MIB),4.0,4.5
474,0.475531839889795,1584,Contact,3.0,3.5
474,0.475531839889795,1593,Picture Perfect,2.0,3.0
474,0.475531839889795,1597,Conspiracy Theory,3.0,3.0
474,0.475531839889795,1608,Air Force One,3.0,3.0
474,0.475531839889795,1610,"Hunt for Red October, The",5.0,4.0
474,0.475531839889795,1617,L.A. Confidential,5.0,5.0
474,0.475531839889795,1625,"Game, The",4.0,4.0
474,0.475531839889795,1635,"Ice Storm, The",4.0,4.0
474,0.475531839889795,1639,Chasing Amy,4.0,3.5
474,0.475531839889795,1641,"Full Monty, The",4.0,3.5
474,0.475531839889795,1645,The Devil's Advocate,3.0,2.0
474,0.475531839889795,1653,Gattaca,4.0,4.5
474,0.475531839889795,1663,Stripes,5.0,3.0
474,0.475531839889795,1667,Mad City,2.0,2.0
474,0.475531839889795,1673,Boogie Nights,4.0,3.5
474,0.475531839889795,1674,Witness,4.0,4.0
474,0.475531839889795,1676,Starship Troopers,4.0,2.0
474,0.475531839889795,1678,"Joy Luck Club, The",3.0,3.5
474,0.475531839889795,1680,Sliding Doors,3.0,4.0
474,0.475531839889795,1682,"Truman Show, The",4.0,4.5
474,0.475531839889795,1704,Good Will Hunting,5.0,3.5
474,0.475531839889795,1711,Midnight in the Garden of Good and Evil,5.0,2.0
474,0.475531839889795,1717,Scream 2,4.0,4.0
474,0.475531839889795,1719,"Sweet Hereafter, The",4.0,4.0
474,0.475531839889795,1721,Titanic,4.0,4.0
474,0.475531839889795,1732,"Big Lebowski, The",5.0,3.5
474,0.475531839889795,1735,Great Expectations,4.0,2.0
474,0.475531839889795,1748,Dark City,4.0,4.0
474,0.475531839889795,1777,"Wedding Singer, The",4.0,4.5
474,0.475531839889795,1779,Sphere,1.0,3.0
474,0.475531839889795,1784,As Good as It Gets,5.0,3.5
474,0.475531839889795,1792,U.S. Marshals,3.0,2.0
474,0.475531839889795,1810,Primary Colors,3.0,2.5
474,0.475531839889795,1876,Deep Impact,3.0,3.5
474,0.475531839889795,1882,Godzilla,3.0,2.0
474,0.475531839889795,1907,Mulan,4.0,3.5
474,0.475531839889795,1909,"X-Files: Fight the Future, The",3.0,4.5
474,0.475531839889795,1912,Out of Sight,3.0,4.0
474,0.475531839889795,1914,Smoke Signals,4.0,3.5
474,0.475531839889795,1917,Armageddon,4.0,1.5
474,0.475531839889795,1921,Pi,4.0,4.0
474,0.475531839889795,1923,There's Something About Mary,5.0,3.0
474,0.475531839889795,1944,From Here to Eternity,4.0,3.0
474,0.475531839889795,1945,On the Waterfront,4.0,4.0
474,0.475531839889795,1947,West Side Story,4.0,5.0
474,0.475531839889795,1950,In the Heat of the Night,4.0,3.5
474,0.475531839889795,1952,Midnight Cowboy,4.0,4.0
474,0.475531839889795,1953,"French Connection, The",3.5,4.0
474,0.475531839889795,1954,Rocky,4.0,4.0
474,0.475531839889795,1957,Chariots of Fire,3.0,5.0
474,0.475531839889795,1961,Rain Man,4.0,4.0
474,0.475531839889795,1967,Labyrinth,4.0,3.0
474,0.475531839889795,1968,"Breakfast Club, The",5.0,3.5
474,0.475531839889795,1994,Poltergeist,4.0,4.0
474,0.475531839889795,1997,"Exorcist, The",4.0,4.0
474,0.475531839889795,2003,Gremlins,4.0,3.5
474,0.475531839889795,2005,"Goonies, The",5.0,3.0
474,0.475531839889795,2006,"Mask of Zorro, The",2.0,4.0
474,0.475531839889795,2010,Metropolis,4.0,3.5
474,0.475531839889795,2011,Back to the Future Part II,3.0,2.0
474,0.475531839889795,2012,Back to the Future Part III,3.0,3.0
474,0.475531839889795,2018,Bambi,4.0,3.0
474,0.475531839889795,2019,Seven Samurai (Shichinin no samurai),5.0,4.0
474,0.475531839889795,2020,Dangerous Liaisons,5.0,4.0
474,0.475531839889795,2021,Dune,5.0,1.5
474,0.475531839889795,2028,Saving Private Ryan,5.0,3.0
474,0.475531839889795,2054,"Honey, I Shrunk the Kids",3.0,4.0
474,0.475531839889795,2058,"Negotiator, The",3.0,4.0
474,0.475531839889795,2064,Roger & Me,3.0,4.0
474,0.475531839889795,2067,Doctor Zhivago,4.0,3.5
474,0.475531839889795,2072,"'burbs, The",3.0,1.0
474,0.475531839889795,2076,Blue Velvet,4.0,4.0
474,0.475531839889795,2078,"Jungle Book, The",4.0,4.0
474,0.475531839889795,2080,Lady and the Tramp,4.0,4.0
474,0.475531839889795,2081,"Little Mermaid, The",4.0,3.5
474,0.475531839889795,2083,"Muppet Christmas Carol, The",4.0,3.0
474,0.475531839889795,2085,101 Dalmatians (One Hundred and One Dalmatians),4.0,4.0
474,0.475531839889795,2087,Peter Pan,5.0,3.0
474,0.475531839889795,2088,Popeye,3.0,2.5
474,0.475531839889795,2089,"Rescuers Down Under, The",4.0,3.5
474,0.475531839889795,2090,"Rescuers, The",4.0,3.0
474,0.475531839889795,2094,"Rocketeer, The",2.0,3.0
474,0.475531839889795,2095,"Shaggy D.A., The",3.0,2.0
474,0.475531839889795,2097,Something Wicked This Way Comes,3.0,3.5
474,0.475531839889795,2100,Splash,3.0,4.0
474,0.475531839889795,2103,Tall Tale,2.0,1.5
474,0.475531839889795,2106,Swing Kids,3.0,3.0
474,0.475531839889795,2110,Dead Men Don't Wear Plaid,4.0,3.5
474,0.475531839889795,2114,"Outsiders, The",5.0,4.0
474,0.475531839889795,2115,Indiana Jones and the Temple of Doom,4.0,2.0
474,0.475531839889795,2116,"Lord of the Rings, The",4.0,2.0
474,0.475531839889795,2124,"Addams Family, The",2.0,3.0
474,0.475531839889795,2125,Ever After: A Cinderella Story,3.0,3.0
474,0.475531839889795,2126,Snake Eyes,3.0,2.0
474,0.475531839889795,2130,Atlantic City,3.0,3.5
474,0.475531839889795,2133,Adventures in Babysitting,4.0,3.0
474,0.475531839889795,2134,Weird Science,5.0,3.0
474,0.475531839889795,2137,Charlotte's Web,4.0,3.0
474,0.475531839889795,2139,"Secret of NIMH, The",4.0,4.0
474,0.475531839889795,2141,"American Tail, An",4.0,2.0
474,0.475531839889795,2143,Legend,4.0,2.0
474,0.475531839889795,2144,Sixteen Candles,5.0,3.0
474,0.475531839889795,2145,Pretty in Pink,4.0,4.0
474,0.475531839889795,2146,St. Elmo's Fire,4.0,3.0
474,0.475531839889795,2167,Blade,2.0,2.0
474,0.475531839889795,2174,Beetlejuice,4.0,3.0
474,0.475531839889795,2182,"Wrong Man, The",3.5,4.0
474,0.475531839889795,2193,Willow,5.0,3.5
474,0.475531839889795,2194,"Untouchables, The",4.0,4.0
474,0.475531839889795,2236,Simon Birch,4.0,3.5
474,0.475531839889795,2245,Working Girl,3.0,3.0
474,0.475531839889795,2248,Say Anything...,5.0,5.0
474,0.475531839889795,2249,My Blue Heaven,3.0,2.0
474,0.475531839889795,2253,Toys,1.0,3.0
474,0.475531839889795,2261,One Crazy Summer,5.0,2.0
474,0.475531839889795,2262,About Last Night...,3.0,2.0
474,0.475531839889795,2268,"Few Good Men, A",4.0,4.0
474,0.475531839889795,2289,"Player, The",4.0,3.0
474,0.475531839889795,2291,Edward Scissorhands,4.0,4.5
474,0.475531839889795,2294,Antz,4.0,3.5
474,0.475531839889795,2300,"Producers, The",4.0,4.5
474,0.475531839889795,2302,My Cousin Vinny,5.0,2.0
474,0.475531839889795,2313,"Elephant Man, The",4.0,4.5
474,0.475531839889795,2321,Pleasantville,5.0,3.0
474,0.475531839889795,2329,American History X,5.0,4.0
474,0.475531839889795,2335,"Waterboy, The",4.0,2.0
474,0.475531839889795,2353,Enemy of the State,4.0,3.5
474,0.475531839889795,2355,"Bug's Life, A",4.0,4.0
474,0.475531839889795,2369,Desperately Seeking Susan,2.0,3.0
474,0.475531839889795,2374,Gung Ho,3.0,2.5
474,0.475531839889795,2375,"Money Pit, The",3.0,3.0
474,0.475531839889795,2378,Police Academy,3.0,2.0
474,0.475531839889795,2379,Police Academy 2: Their First Assignment,1.0,2.0
474,0.475531839889795,2393,Star Trek: Insurrection,3.0,3.5
474,0.475531839889795,2394,"Prince of Egypt, The",3.0,5.0
474,0.475531839889795,2395,Rushmore,5.0,3.0
474,0.475531839889795,2396,Shakespeare in Love,5.0,4.0
474,0.475531839889795,2398,Miracle on 34th Street,4.0,3.5
474,0.475531839889795,2405,"Jewel of the Nile, The",3.0,3.0
474,0.475531839889795,2406,Romancing the Stone,4.0,3.0
474,0.475531839889795,2407,Cocoon,4.0,3.0
474,0.475531839889795,2409,Rocky II,4.0,3.0
474,0.475531839889795,2410,Rocky III,3.0,2.0
474,0.475531839889795,2411,Rocky IV,3.0,1.0
474,0.475531839889795,2412,Rocky V,2.0,1.5
474,0.475531839889795,2416,Back to School,4.0,1.5
474,0.475531839889795,2420,"Karate Kid, The",4.0,4.0
474,0.475531839889795,2421,"Karate Kid, Part II, The",2.0,2.0
474,0.475531839889795,2423,Christmas Vacation (National Lampoon's Christmas Vacation),2.0,1.5
474,0.475531839889795,2433,"Civil Action, A",2.0,2.0
474,0.475531839889795,2443,Playing by Heart,4.0,2.5
474,0.475531839889795,2450,Howard the Duck,2.0,1.0
474,0.475531839889795,2455,"Fly, The",4.0,3.0
474,0.475531839889795,2457,Running Scared,5.0,2.0
474,0.475531839889795,2468,Jumpin' Jack Flash,2.0,2.0
474,0.475531839889795,2469,Peggy Sue Got Married,3.0,3.0
474,0.475531839889795,2470,Crocodile Dundee,4.0,2.0
474,0.475531839889795,2471,Crocodile Dundee II,2.0,1.0
474,0.475531839889795,2473,Soul Man,3.0,3.0
474,0.475531839889795,2478,¡Three Amigos!,3.0,3.0
474,0.475531839889795,2496,Blast from the Past,3.0,3.0
474,0.475531839889795,2501,October Sky,4.0,3.5
474,0.475531839889795,2502,Office Space,4.0,4.0
474,0.475531839889795,2529,Planet of the Apes,3.0,4.0
474,0.475531839889795,2539,Analyze This,3.0,3.0
474,0.475531839889795,2558,Forces of Nature,2.0,2.0
474,0.475531839889795,2571,"Matrix, The",5.0,4.5
474,0.475531839889795,2572,10 Things I Hate About You,4.0,2.5
474,0.475531839889795,2581,Never Been Kissed,3.0,4.0
474,0.475531839889795,2598,Pushing Tin,2.0,2.0
474,0.475531839889795,2600,eXistenZ,4.0,4.0
474,0.475531839889795,2615,My Science Project,2.0,3.0
474,0.475531839889795,2616,Dick Tracy,3.0,2.0
474,0.475531839889795,2622,William Shakespeare's A Midsummer Night's Dream,3.0,3.0
474,0.475531839889795,2628,Star Wars: Episode I - The Phantom Menace,4.0,4.0
474,0.475531839889795,2640,Superman,3.0,4.0
474,0.475531839889795,2641,Superman II,3.0,4.0
474,0.475531839889795,2642,Superman III,3.0,1.5
474,0.475531839889795,2657,"Rocky Horror Picture Show, The",4.0,1.0
474,0.475531839889795,2671,Notting Hill,4.0,3.5
474,0.475531839889795,2683,Austin Powers: The Spy Who Shagged Me,4.0,3.0
474,0.475531839889795,2686,"Red Violin, The (Violon rouge, Le)",4.0,3.0
474,0.475531839889795,2692,Run Lola Run (Lola rennt),5.0,4.0
474,0.475531839889795,2707,Arlington Road,3.0,3.0
474,0.475531839889795,2712,Eyes Wide Shut,4.0,4.0
474,0.475531839889795,2716,Ghostbusters (a.k.a. Ghost Busters),5.0,4.5
474,0.475531839889795,2717,Ghostbusters II,3.0,0.5
474,0.475531839889795,2723,Mystery Men,3.0,4.5
474,0.475531839889795,2726,"Killing, The",4.0,4.5
474,0.475531839889795,2736,Brighton Beach Memoirs,4.0,3.0
474,0.475531839889795,2745,"Mission, The",4.0,5.0
474,0.475531839889795,2746,Little Shop of Horrors,4.0,2.0
474,0.475531839889795,2761,"Iron Giant, The",4.0,4.0
474,0.475531839889795,2762,"Sixth Sense, The",3.0,5.0
474,0.475531839889795,2770,Bowfinger,3.0,3.5
474,0.475531839889795,2787,Cat's Eye,3.0,2.0
474,0.475531839889795,2791,Airplane!,4.0,4.0
474,0.475531839889795,2792,Airplane II: The Sequel,2.0,3.0
474,0.475531839889795,2794,European Vacation (aka National Lampoon's European Vacation),3.0,2.5
474,0.475531839889795,2795,National Lampoon's Vacation,3.0,2.0
474,0.475531839889795,2797,Big,4.0,4.0
474,0.475531839889795,2803,"Pelican Brief, The",2.0,2.5
474,0.475531839889795,2804,"Christmas Story, A",4.0,4.0
474,0.475531839889795,2822,Medicine Man,2.0,2.5
474,0.475531839889795,2826,"13th Warrior, The",3.0,1.0
474,0.475531839889795,2858,American Beauty,5.0,3.5
474,0.475531839889795,2871,Deliverance,3.0,4.0
474,0.475531839889795,2872,Excalibur,5.0,4.0
474,0.475531839889795,2890,Three Kings,5.0,3.5
474,0.475531839889795,2908,Boys Don't Cry,4.0,3.5
474,0.475531839889795,2912,"Limey, The",4.0,3.5
474,0.475531839889795,2915,Risky Business,4.0,2.0
474,0.475531839889795,2918,Ferris Bueller's Day Off,5.0,4.0
474,0.475531839889795,2940,Gilda,4.0,4.0
474,0.475531839889795,2942,Flashdance,2.0,3.0
474,0.475531839889795,2944,"Dirty Dozen, The",5.0,3.5
474,0.475531839889795,2947,Goldfinger,3.0,3.0
474,0.475531839889795,2951,"Fistful of Dollars, A (Per un pugno di dollari)",4.0,3.0
474,0.475531839889795,2959,Fight Club,5.0,4.0
474,0.475531839889795,2968,Time Bandits,4.0,4.0
474,0.475531839889795,2987,Who Framed Roger Rabbit?,4.0,4.0
474,0.475531839889795,2997,Being John Malkovich,5.0,3.5
474,0.475531839889795,3000,Princess Mononoke (Mononoke-hime),5.0,4.0
474,0.475531839889795,3006,"Insider, The",4.0,4.0
474,0.475531839889795,3033,Spaceballs,4.0,3.0
474,0.475531839889795,3034,Robin Hood,5.0,3.0
474,0.475531839889795,3037,Little Big Man,4.0,4.0
474,0.475531839889795,3039,Trading Places,4.0,4.0
474,0.475531839889795,3040,Meatballs,4.0,1.0
474,0.475531839889795,3044,Dead Again,3.0,5.0
474,0.475531839889795,3052,Dogma,3.0,4.0
474,0.475531839889795,3066,Tora! Tora! Tora!,4.0,3.0
474,0.475531839889795,3071,Stand and Deliver,4.0,2.5
474,0.475531839889795,3079,Mansfield Park,3.0,3.0
474,0.475531839889795,3081,Sleepy Hollow,5.0,2.0
474,0.475531839889795,3087,Scrooged,4.0,1.5
474,0.475531839889795,3098,"Natural, The",4.0,3.5
474,0.475531839889795,3100,"River Runs Through It, A",4.0,3.0
474,0.475531839889795,3101,Fatal Attraction,4.0,4.0
474,0.475531839889795,3104,Midnight Run,5.0,2.5
474,0.475531839889795,3105,Awakenings,3.0,3.5
474,0.475531839889795,3108,"Fisher King, The",3.0,2.5
474,0.475531839889795,3111,Places in the Heart,4.0,4.0
474,0.475531839889795,3114,Toy Story 2,5.0,4.0
474,0.475531839889795,3147,"Green Mile, The",4.0,4.0
474,0.475531839889795,3148,"Cider House Rules, The",4.0,3.0
474,0.475531839889795,3160,Magnolia,5.0,5.0
474,0.475531839889795,3168,Easy Rider,4.0,3.5
474,0.475531839889795,3174,Man on the Moon,3.0,4.0
474,0.475531839889795,3175,Galaxy Quest,4.0,4.0
474,0.475531839889795,3178,"Hurricane, The",4.0,2.0
474,0.475531839889795,3181,Titus,4.0,4.5
474,0.475531839889795,3186,"Girl, Interrupted",3.0,3.5
474,0.475531839889795,3198,Papillon,4.0,3.5
474,0.475531839889795,3203,Dead Calm,3.0,3.0
474,0.475531839889795,3206,Against All Odds,2.0,2.0
474,0.475531839889795,3210,Fast Times at Ridgemont High,4.0,2.0
474,0.475531839889795,3219,Pacific Heights,2.0,2.5
474,0.475531839889795,3247,Sister Act,2.0,2.0
474,0.475531839889795,3249,"Hand That Rocks the Cradle, The",3.0,3.0
474,0.475531839889795,3251,Agnes of God,3.0,3.5
474,0.475531839889795,3252,Scent of a Woman,5.0,3.0
474,0.475531839889795,3253,Wayne's World,3.0,3.5
474,0.475531839889795,3254,Wayne's World 2,3.0,3.0
474,0.475531839889795,3255,"League of Their Own, A",4.0,3.5
474,0.475531839889795,3256,Patriot Games,3.0,3.0
474,0.475531839889795,3258,Death Becomes Her,2.0,2.5
474,0.475531839889795,3259,Far and Away,4.0,2.5
474,0.475531839889795,3261,Singles,4.0,3.5
474,0.475531839889795,3263,White Men Can't Jump,2.0,2.0
474,0.475531839889795,3264,Buffy the Vampire Slayer,3.0,3.5
474,0.475531839889795,3269,Forever Young,3.0,2.0
474,0.475531839889795,3270,"Cutting Edge, The",2.5,2.5
474,0.475531839889795,3271,Of Mice and Men,5.0,3.0
474,0.475531839889795,3272,Bad Lieutenant,3.0,3.5
474,0.475531839889795,3273,Scream 3,3.0,4.0
474,0.475531839889795,3296,To Sir with Love,5.0,3.5
474,0.475531839889795,3317,Wonder Boys,4.0,4.0
474,0.475531839889795,3359,Breaking Away,4.0,3.5
474,0.475531839889795,3360,Hoosiers (a.k.a. Best Shot),5.0,3.5
474,0.475531839889795,3361,Bull Durham,4.0,3.0
474,0.475531839889795,3362,Dog Day Afternoon,4.0,3.5
474,0.475531839889795,3363,American Graffiti,5.0,3.0
474,0.475531839889795,3365,"Searchers, The",4.0,3.5
474,0.475531839889795,3385,Volunteers,5.0,2.0
474,0.475531839889795,3386,JFK,3.0,4.0
474,0.475531839889795,3393,Date with an Angel,1.0,2.0
474,0.475531839889795,3394,Blind Date,2.0,1.5
474,0.475531839889795,3396,"Muppet Movie, The",4.0,3.0
474,0.475531839889795,3408,Erin Brockovich,3.0,4.0
474,0.475531839889795,3418,Thelma & Louise,4.0,2.5
474,0.475531839889795,3421,Animal House,5.0,2.0
474,0.475531839889795,3424,Do the Right Thing,4.0,4.0
474,0.475531839889795,3441,Red Dawn,4.0,3.0
474,0.475531839889795,3448,"Good Morning, Vietnam",4.0,3.0
474,0.475531839889795,3461,Lord of the Flies,3.0,4.0
474,0.475531839889795,3471,Close Encounters of the Third Kind,4.0,3.5
474,0.475531839889795,3478,"Bamba, La",2.0,3.5
474,0.475531839889795,3479,Ladyhawke,4.0,2.0
474,0.475531839889795,3481,High Fidelity,5.0,5.0
474,0.475531839889795,3489,Hook,4.0,4.0
474,0.475531839889795,3499,Misery,4.0,3.5
474,0.475531839889795,3504,Network,4.0,4.0
474,0.475531839889795,3508,"Outlaw Josey Wales, The",5.0,3.0
474,0.475531839889795,3510,Frequency,4.0,3.5
474,0.475531839889795,3512,Return to Me,4.0,4.5
474,0.475531839889795,3513,Rules of Engagement,1.5,3.0
474,0.475531839889795,3515,Me Myself I,3.0,4.0
